system_id,sample_archaeological_period_id,archaeological_period_id,sample_id,taxon_id,ArchDat,ArchDat_Beschreibung,BNam,Befu,ProbNr,ProjektNr,TaxAut
1813,,12,225,177,NAGD3,Nagada III,Lathyrus hirsutus/Vicia (klien),US 15071,Isw 17/4,Iswid,
1814,,12,225,139,NAGD3,Nagada III,Lens culinaris,US 15071,Isw 17/4,Iswid,Medik.
1815,,12,225,160,NAGD3,Nagada III,Lolium temulentum,US 15071,Isw 17/4,Iswid,L.
1816,,12,225,196,NAGD3,Nagada III,Persicaria lanigera/lapatifolia,US 15071,Isw 17/4,Iswid,
1817,,12,225,161,NAGD3,Nagada III,Phalaris minor,US 15071,Isw 17/4,Iswid,
1818,,12,225,52,NAGD3,Nagada III,Poaceae,US 15071,Isw 17/4,Iswid,
1819,,12,225,56,NAGD3,Nagada III,Rumex spec.,US 15071,Isw 17/4,Iswid,L.
1820,,12,225,135,NAGD3,Nagada III,Triticum dicoccum,US 15071,Isw 17/4,Iswid,(Schrank) Schübl.
1821,,12,225,75,NAGD3,Nagada III,Trifolium spec.,US 15071,Isw 17/4,Iswid,L.
1822,,12,226,44,NAGD3,Nagada III,Cerealia indet.,US 15108,Isw 17/1,Iswid,
1823,,12,226,204,NAGD3,Nagada III,Echinochloa/Setaria,US 15108,Isw 17/1,Iswid,P. B./P. B.
1824,,12,226,159,NAGD3,Nagada III,Hordeum vulgare undiff.,US 15108,Isw 17/1,Iswid,L.
1825,,12,226,36,NAGD3,Nagada III,Indeterminata,US 15108,Isw 17/1,Iswid,
1826,,12,226,177,NAGD3,Nagada III,Lathyrus hirsutus/Vicia (klien),US 15108,Isw 17/1,Iswid,
1827,,12,226,160,NAGD3,Nagada III,Lolium temulentum,US 15108,Isw 17/1,Iswid,L.
1828,,12,226,161,NAGD3,Nagada III,Phalaris minor,US 15108,Isw 17/1,Iswid,
1829,,12,226,52,NAGD3,Nagada III,Poaceae,US 15108,Isw 17/1,Iswid,
1830,,12,226,170,NAGD3,Nagada III,Rumex crispus/dentatus,US 15108,Isw 17/1,Iswid,
1831,,12,226,56,NAGD3,Nagada III,Rumex spec.,US 15108,Isw 17/1,Iswid,L.
1832,,12,226,135,NAGD3,Nagada III,Triticum dicoccum,US 15108,Isw 17/1,Iswid,(Schrank) Schübl.
1833,,12,226,75,NAGD3,Nagada III,Trifolium spec.,US 15108,Isw 17/1,Iswid,L.
1834,,12,227,44,NAGD3,Nagada III,Cerealia indet.,US 15140,Isw17/26,Iswid,
1835,,12,227,159,NAGD3,Nagada III,Hordeum vulgare undiff.,US 15140,Isw17/26,Iswid,L.
1836,,12,227,184,NAGD3,Nagada III,Lathyrus hirsutus,US 15140,Isw17/26,Iswid,L.
1837,,12,227,177,NAGD3,Nagada III,Lathyrus hirsutus/Vicia (klien),US 15140,Isw17/26,Iswid,
1838,,12,227,160,NAGD3,Nagada III,Lolium temulentum,US 15140,Isw17/26,Iswid,L.
1839,,12,227,142,NAGD3,Nagada III,Pisum sativum,US 15140,Isw17/26,Iswid,L.
1840,,12,227,170,NAGD3,Nagada III,Rumex crispus/dentatus,US 15140,Isw17/26,Iswid,
1841,,12,227,135,NAGD3,Nagada III,Triticum dicoccum,US 15140,Isw17/26,Iswid,(Schrank) Schübl.
1842,,12,227,75,NAGD3,Nagada III,Trifolium spec.,US 15140,Isw17/26,Iswid,L.
1843,,14,228,166,Buto,Buto (general),Angiospermae Monocotyledonae,US 16183,Isw 2017/8,Iswid,
1844,,14,228,83,Buto,Buto (general),Bromus spec.,US 16183,Isw 2017/8,Iswid,L.
1845,,14,228,44,Buto,Buto (general),Cerealia indet.,US 16183,Isw 2017/8,Iswid,
1846,,14,228,84,Buto,Buto (general),Chenopodium spec.,US 16183,Isw 2017/8,Iswid,L.
1847,,14,228,168,Buto,Buto (general),Cyperaceae,US 16183,Isw 2017/8,Iswid,
1848,,14,228,145,Buto,Buto (general),Echinochloa crus-galli,US 16183,Isw 2017/8,Iswid,(L.) P. Beauv.
1849,,14,228,10,Buto,Buto (general),Eleocharis,US 16183,Isw 2017/8,Iswid,
1850,,14,228,159,Buto,Buto (general),Hordeum vulgare undiff.,US 16183,Isw 2017/8,Iswid,L.
1851,,14,228,36,Buto,Buto (general),Indeterminata,US 16183,Isw 2017/8,Iswid,
1852,,14,228,177,Buto,Buto (general),Lathyrus hirsutus/Vicia (klien),US 16183,Isw 2017/8,Iswid,
1853,,14,228,160,Buto,Buto (general),Lolium temulentum,US 16183,Isw 2017/8,Iswid,L.
1854,,14,228,161,Buto,Buto (general),Phalaris minor,US 16183,Isw 2017/8,Iswid,
1855,,14,228,52,Buto,Buto (general),Poaceae,US 16183,Isw 2017/8,Iswid,
1856,,14,228,170,Buto,Buto (general),Rumex crispus/dentatus,US 16183,Isw 2017/8,Iswid,
1857,,14,228,135,Buto,Buto (general),Triticum dicoccum,US 16183,Isw 2017/8,Iswid,(Schrank) Schübl.
1858,,14,228,148,Buto,Buto (general),Vicia ervilia,US 16183,Isw 2017/8,Iswid,(L.) Willd.
1859,,16,229,183,Buto1,Butto I,Bolboschoenus,US 16287_F4185 (TR.),Isw 17/23,Iswid,
1860,,16,229,44,Buto1,Butto I,Cerealia indet.,US 16287_F4185 (TR.),Isw 17/23,Iswid,
1861,,16,229,177,Buto1,Butto I,Lathyrus hirsutus/Vicia (klien),US 16287_F4185 (TR.),Isw 17/23,Iswid,
1862,,16,229,160,Buto1,Butto I,Lolium temulentum,US 16287_F4185 (TR.),Isw 17/23,Iswid,L.
1863,,16,229,161,Buto1,Butto I,Phalaris minor,US 16287_F4185 (TR.),Isw 17/23,Iswid,
1864,,16,229,164,Buto1,Butto I,Polypogon,US 16287_F4185 (TR.),Isw 17/23,Iswid,
1865,,16,229,170,Buto1,Butto I,Rumex crispus/dentatus,US 16287_F4185 (TR.),Isw 17/23,Iswid,
1866,,16,229,135,Buto1,Butto I,Triticum dicoccum,US 16287_F4185 (TR.),Isw 17/23,Iswid,(Schrank) Schübl.
1867,,16,230,183,Buto1,Butto I,Bolboschoenus,US 16323_F4199(foye,Isw 17/29,Iswid,
1868,,16,230,44,Buto1,Butto I,Cerealia indet.,US 16323_F4199(foye,Isw 17/29,Iswid,
1869,,16,230,168,Buto1,Butto I,Cyperaceae,US 16323_F4199(foye,Isw 17/29,Iswid,
1870,,16,230,159,Buto1,Butto I,Hordeum vulgare undiff.,US 16323_F4199(foye,Isw 17/29,Iswid,L.
1871,,16,230,160,Buto1,Butto I,Lolium temulentum,US 16323_F4199(foye,Isw 17/29,Iswid,L.
1872,,16,230,161,Buto1,Butto I,Phalaris minor,US 16323_F4199(foye,Isw 17/29,Iswid,
1873,,16,230,164,Buto1,Butto I,Polypogon,US 16323_F4199(foye,Isw 17/29,Iswid,
1874,,16,230,170,Buto1,Butto I,Rumex crispus/dentatus,US 16323_F4199(foye,Isw 17/29,Iswid,
1875,,16,230,135,Buto1,Butto I,Triticum dicoccum,US 16323_F4199(foye,Isw 17/29,Iswid,(Schrank) Schübl.
1876,,17,231,166,NGD3 CD,Nagada III C-D,Angiospermae Monocotyledonae,US 6712,Isw 2013/13,Iswid,
1877,,17,231,44,NGD3 CD,Nagada III C-D,Cerealia indet.,US 6712,Isw 2013/13,Iswid,
1878,,17,231,168,NGD3 CD,Nagada III C-D,Cyperaceae,US 6712,Isw 2013/13,Iswid,
1879,,17,231,10,NGD3 CD,Nagada III C-D,Eleocharis,US 6712,Isw 2013/13,Iswid,
1880,,17,231,159,NGD3 CD,Nagada III C-D,Hordeum vulgare undiff.,US 6712,Isw 2013/13,Iswid,L.
1881,,17,231,36,NGD3 CD,Nagada III C-D,Indeterminata,US 6712,Isw 2013/13,Iswid,
1882,,17,231,184,NGD3 CD,Nagada III C-D,Lathyrus hirsutus,US 6712,Isw 2013/13,Iswid,L.
1883,,17,231,177,NGD3 CD,Nagada III C-D,Lathyrus hirsutus/Vicia (klien),US 6712,Isw 2013/13,Iswid,
1884,,17,231,160,NGD3 CD,Nagada III C-D,Lolium temulentum,US 6712,Isw 2013/13,Iswid,L.
1885,,17,231,161,NGD3 CD,Nagada III C-D,Phalaris minor,US 6712,Isw 2013/13,Iswid,
1886,,17,231,169,NGD3 CD,Nagada III C-D,Phragmites,US 6712,Isw 2013/13,Iswid,
1887,,17,231,52,NGD3 CD,Nagada III C-D,Poaceae,US 6712,Isw 2013/13,Iswid,
1888,,17,231,170,NGD3 CD,Nagada III C-D,Rumex crispus/dentatus,US 6712,Isw 2013/13,Iswid,
1889,,17,231,172,NGD3 CD,Nagada III C-D,Tamarix,US 6712,Isw 2013/13,Iswid,
1890,,17,231,135,NGD3 CD,Nagada III C-D,Triticum dicoccum,US 6712,Isw 2013/13,Iswid,(Schrank) Schübl.
1891,,17,232,166,NGD3 CD,Nagada III C-D,Angiospermae Monocotyledonae,US 6773,Isw 2013/7,Iswid,
1892,,17,232,198,NGD3 CD,Nagada III C-D,Brassicaceae,US 6773,Isw 2013/7,Iswid,
1893,,17,232,44,NGD3 CD,Nagada III C-D,Cerealia indet.,US 6773,Isw 2013/7,Iswid,
1894,,17,232,84,NGD3 CD,Nagada III C-D,Chenopodium spec.,US 6773,Isw 2013/7,Iswid,L.
1895,,17,232,168,NGD3 CD,Nagada III C-D,Cyperaceae,US 6773,Isw 2013/7,Iswid,
1896,,17,232,204,NGD3 CD,Nagada III C-D,Echinochloa/Setaria,US 6773,Isw 2013/7,Iswid,P. B./P. B.
1897,,17,232,10,NGD3 CD,Nagada III C-D,Eleocharis,US 6773,Isw 2013/7,Iswid,
1898,,17,232,159,NGD3 CD,Nagada III C-D,Hordeum vulgare undiff.,US 6773,Isw 2013/7,Iswid,L.
1899,,17,232,36,NGD3 CD,Nagada III C-D,Indeterminata,US 6773,Isw 2013/7,Iswid,
1900,,17,232,177,NGD3 CD,Nagada III C-D,Lathyrus hirsutus/Vicia (klien),US 6773,Isw 2013/7,Iswid,
1901,,17,232,162,NGD3 CD,Nagada III C-D,Lolium spec.,US 6773,Isw 2013/7,Iswid,
1902,,17,232,160,NGD3 CD,Nagada III C-D,Lolium temulentum,US 6773,Isw 2013/7,Iswid,L.
1903,,17,232,163,NGD3 CD,Nagada III C-D,Phalaris,US 6773,Isw 2013/7,Iswid,
1904,,17,232,161,NGD3 CD,Nagada III C-D,Phalaris minor,US 6773,Isw 2013/7,Iswid,
1905,,17,232,142,NGD3 CD,Nagada III C-D,Pisum sativum,US 6773,Isw 2013/7,Iswid,L.
1906,,17,232,52,NGD3 CD,Nagada III C-D,Poaceae,US 6773,Isw 2013/7,Iswid,
1907,,17,232,14,NGD3 CD,Nagada III C-D,Polygonum lapathifolium/persicaria,US 6773,Isw 2013/7,Iswid,L./L.
1908,,17,232,164,NGD3 CD,Nagada III C-D,Polypogon,US 6773,Isw 2013/7,Iswid,
1909,,17,232,207,NGD3 CD,Nagada III C-D,Pulicaria,US 6773,Isw 2013/7,Iswid,
1910,,17,232,56,NGD3 CD,Nagada III C-D,Rumex spec.,US 6773,Isw 2013/7,Iswid,L.
1911,,17,232,135,NGD3 CD,Nagada III C-D,Triticum dicoccum,US 6773,Isw 2013/7,Iswid,(Schrank) Schübl.
1912,,17,232,75,NGD3 CD,Nagada III C-D,Trifolium spec.,US 6773,Isw 2013/7,Iswid,L.
1913,,17,232,175,NGD3 CD,Nagada III C-D,Vicia klein-früchtig,US 6773,Isw 2013/7,Iswid,
1914,,17,233,208,NGD3 CD,Nagada III C-D,Arnebia,US 6803,Isw 2013/10,Iswid,
1915,,17,233,88,NGD3 CD,Nagada III C-D,Asteraceae,US 6803,Isw 2013/10,Iswid,
1916,,17,233,183,NGD3 CD,Nagada III C-D,Bolboschoenus,US 6803,Isw 2013/10,Iswid,
1917,,17,233,44,NGD3 CD,Nagada III C-D,Cerealia indet.,US 6803,Isw 2013/10,Iswid,
1918,,17,233,209,NGD3 CD,Nagada III C-D,Chenopodiaceae,US 6803,Isw 2013/10,Iswid,
1919,,17,233,168,NGD3 CD,Nagada III C-D,Cyperaceae,US 6803,Isw 2013/10,Iswid,
1920,,17,233,204,NGD3 CD,Nagada III C-D,Echinochloa/Setaria,US 6803,Isw 2013/10,Iswid,P. B./P. B.
1921,,17,233,70,NGD3 CD,Nagada III C-D,Fabaceae,US 6803,Isw 2013/10,Iswid,
1922,,17,233,193,NGD3 CD,Nagada III C-D,Ficus sp.,US 6803,Isw 2013/10,Iswid,
1923,,17,233,10,NGD3 CD,Nagada III C-D,Eleocharis,US 6803,Isw 2013/10,Iswid,
1924,,17,233,189,NGD3 CD,Nagada III C-D,Hordeum spec.,US 6803,Isw 2013/10,Iswid,
1925,,17,233,159,NGD3 CD,Nagada III C-D,Hordeum vulgare undiff.,US 6803,Isw 2013/10,Iswid,L.
1926,,17,233,36,NGD3 CD,Nagada III C-D,Indeterminata,US 6803,Isw 2013/10,Iswid,
1927,,17,233,182,NGD3 CD,Nagada III C-D,Isolepis,US 6803,Isw 2013/10,Iswid,
1928,,17,233,160,NGD3 CD,Nagada III C-D,Lolium temulentum,US 6803,Isw 2013/10,Iswid,L.
1929,,17,233,205,NGD3 CD,Nagada III C-D,Medicago/Trifolium,US 6803,Isw 2013/10,Iswid,L./L.
1930,,17,233,161,NGD3 CD,Nagada III C-D,Phalaris minor,US 6803,Isw 2013/10,Iswid,
1931,,17,233,169,NGD3 CD,Nagada III C-D,Phragmites,US 6803,Isw 2013/10,Iswid,
1932,,17,233,142,NGD3 CD,Nagada III C-D,Pisum sativum,US 6803,Isw 2013/10,Iswid,L.
1933,,17,233,52,NGD3 CD,Nagada III C-D,Poaceae,US 6803,Isw 2013/10,Iswid,
1934,,17,233,14,NGD3 CD,Nagada III C-D,Polygonum lapathifolium/persicaria,US 6803,Isw 2013/10,Iswid,L./L.
1935,,17,233,207,NGD3 CD,Nagada III C-D,Pulicaria,US 6803,Isw 2013/10,Iswid,
1936,,17,233,56,NGD3 CD,Nagada III C-D,Rumex spec.,US 6803,Isw 2013/10,Iswid,L.
1937,,17,233,158,NGD3 CD,Nagada III C-D,Setaria spec.,US 6803,Isw 2013/10,Iswid,P.B.
1938,,17,233,210,NGD3 CD,Nagada III C-D,Sherardia,US 6803,Isw 2013/10,Iswid,
1939,,17,233,172,NGD3 CD,Nagada III C-D,Tamarix,US 6803,Isw 2013/10,Iswid,
1940,,17,233,135,NGD3 CD,Nagada III C-D,Triticum dicoccum,US 6803,Isw 2013/10,Iswid,(Schrank) Schübl.
1941,,17,233,75,NGD3 CD,Nagada III C-D,Trifolium spec.,US 6803,Isw 2013/10,Iswid,L.
1942,,17,234,165,NGD3 CD,Nagada III C-D,Acacia sp.,US 6810,Isw 2013/5,Iswid,
1943,,17,234,191,NGD3 CD,Nagada III C-D,Aeluropus lithoralis,US 6810,Isw 2013/5,Iswid,
1944,,17,234,183,NGD3 CD,Nagada III C-D,Bolboschoenus,US 6810,Isw 2013/5,Iswid,
1945,,17,234,35,NGD3 CD,Nagada III C-D,Carex spec.,US 6810,Isw 2013/5,Iswid,
1946,,17,234,44,NGD3 CD,Nagada III C-D,Cerealia indet.,US 6810,Isw 2013/5,Iswid,
1947,,17,234,204,NGD3 CD,Nagada III C-D,Echinochloa/Setaria,US 6810,Isw 2013/5,Iswid,P. B./P. B.
1948,,17,234,176,NGD3 CD,Nagada III C-D,Fabaceae (kult.),US 6810,Isw 2013/5,Iswid,
1949,,17,234,193,NGD3 CD,Nagada III C-D,Ficus sp.,US 6810,Isw 2013/5,Iswid,
1950,,17,234,10,NGD3 CD,Nagada III C-D,Eleocharis,US 6810,Isw 2013/5,Iswid,
1951,,17,234,159,NGD3 CD,Nagada III C-D,Hordeum vulgare undiff.,US 6810,Isw 2013/5,Iswid,L.
1952,,17,234,36,NGD3 CD,Nagada III C-D,Indeterminata,US 6810,Isw 2013/5,Iswid,
1953,,17,234,60,NGD3 CD,Nagada III C-D,Linum usitatissimum,US 6810,Isw 2013/5,Iswid,L.
1954,,17,234,160,NGD3 CD,Nagada III C-D,Lolium temulentum,US 6810,Isw 2013/5,Iswid,L.
1955,,17,234,211,NGD3 CD,Nagada III C-D,Panicoideae,US 6810,Isw 2013/5,Iswid,R. Br.
1956,,17,234,161,NGD3 CD,Nagada III C-D,Phalaris minor,US 6810,Isw 2013/5,Iswid,
1957,,17,234,142,NGD3 CD,Nagada III C-D,Pisum sativum,US 6810,Isw 2013/5,Iswid,L.
1958,,17,234,14,NGD3 CD,Nagada III C-D,Polygonum lapathifolium/persicaria,US 6810,Isw 2013/5,Iswid,L./L.
1959,,17,234,207,NGD3 CD,Nagada III C-D,Pulicaria,US 6810,Isw 2013/5,Iswid,
1960,,17,234,56,NGD3 CD,Nagada III C-D,Rumex spec.,US 6810,Isw 2013/5,Iswid,L.
1961,,17,234,172,NGD3 CD,Nagada III C-D,Tamarix,US 6810,Isw 2013/5,Iswid,
1962,,17,234,135,NGD3 CD,Nagada III C-D,Triticum dicoccum,US 6810,Isw 2013/5,Iswid,(Schrank) Schübl.
1963,,11,235,166,Buto2,Butto II,Angiospermae Monocotyledonae,US 6827,Isw 2013/2,Iswid,
1964,,11,235,44,Buto2,Butto II,Cerealia indet.,US 6827,Isw 2013/2,Iswid,
1965,,11,235,168,Buto2,Butto II,Cyperaceae,US 6827,Isw 2013/2,Iswid,
1966,,11,235,70,Buto2,Butto II,Fabaceae,US 6827,Isw 2013/2,Iswid,
1967,,11,235,10,Buto2,Butto II,Eleocharis,US 6827,Isw 2013/2,Iswid,
1968,,11,235,159,Buto2,Butto II,Hordeum vulgare undiff.,US 6827,Isw 2013/2,Iswid,L.
1969,,11,235,36,Buto2,Butto II,Indeterminata,US 6827,Isw 2013/2,Iswid,
1970,,11,235,160,Buto2,Butto II,Lolium temulentum,US 6827,Isw 2013/2,Iswid,L.
1971,,11,235,211,Buto2,Butto II,Panicoideae,US 6827,Isw 2013/2,Iswid,R. Br.
1972,,11,235,161,Buto2,Butto II,Phalaris minor,US 6827,Isw 2013/2,Iswid,
1973,,11,235,169,Buto2,Butto II,Phragmites,US 6827,Isw 2013/2,Iswid,
1974,,11,235,52,Buto2,Butto II,Poaceae,US 6827,Isw 2013/2,Iswid,
1975,,11,235,207,Buto2,Butto II,Pulicaria,US 6827,Isw 2013/2,Iswid,
1976,,11,235,56,Buto2,Butto II,Rumex spec.,US 6827,Isw 2013/2,Iswid,L.
1977,,11,235,135,Buto2,Butto II,Triticum dicoccum,US 6827,Isw 2013/2,Iswid,(Schrank) Schübl.
1978,,11,235,175,Buto2,Butto II,Vicia klein-früchtig,US 6827,Isw 2013/2,Iswid,
1979,,11,236,166,Buto2,Butto II,Angiospermae Monocotyledonae,US 6854,Isw 2013/4,Iswid,
1980,,11,236,44,Buto2,Butto II,Cerealia indet.,US 6854,Isw 2013/4,Iswid,
1981,,11,236,176,Buto2,Butto II,Fabaceae (kult.),US 6854,Isw 2013/4,Iswid,
1982,,11,236,10,Buto2,Butto II,Eleocharis,US 6854,Isw 2013/4,Iswid,
1983,,11,236,159,Buto2,Butto II,Hordeum vulgare undiff.,US 6854,Isw 2013/4,Iswid,L.
1984,,11,236,177,Buto2,Butto II,Lathyrus hirsutus/Vicia (klien),US 6854,Isw 2013/4,Iswid,
1985,,11,236,160,Buto2,Butto II,Lolium temulentum,US 6854,Isw 2013/4,Iswid,L.
1986,,11,236,169,Buto2,Butto II,Phragmites,US 6854,Isw 2013/4,Iswid,
1987,,11,236,52,Buto2,Butto II,Poaceae,US 6854,Isw 2013/4,Iswid,
1988,,11,236,56,Buto2,Butto II,Rumex spec.,US 6854,Isw 2013/4,Iswid,L.
1989,,11,236,135,Buto2,Butto II,Triticum dicoccum,US 6854,Isw 2013/4,Iswid,(Schrank) Schübl.
1990,,13,237,44,NGD3 AB,Nagada III A-B,Cerealia indet.,US 6863,Isw 2013/12,Iswid,
1991,,13,237,168,NGD3 AB,Nagada III A-B,Cyperaceae,US 6863,Isw 2013/12,Iswid,
1992,,13,237,70,NGD3 AB,Nagada III A-B,Fabaceae,US 6863,Isw 2013/12,Iswid,
1993,,13,237,212,NGD3 AB,Nagada III A-B,Linum spec.,US 6863,Isw 2013/12,Iswid,L.
1994,,13,237,162,NGD3 AB,Nagada III A-B,Lolium spec.,US 6863,Isw 2013/12,Iswid,
1995,,13,237,163,NGD3 AB,Nagada III A-B,Phalaris,US 6863,Isw 2013/12,Iswid,
1996,,13,237,52,NGD3 AB,Nagada III A-B,Poaceae,US 6863,Isw 2013/12,Iswid,
1997,,13,237,180,NGD3 AB,Nagada III A-B,Polygonum spec.,US 6863,Isw 2013/12,Iswid,L.
1998,,13,237,170,NGD3 AB,Nagada III A-B,Rumex crispus/dentatus,US 6863,Isw 2013/12,Iswid,
1999,,13,237,172,NGD3 AB,Nagada III A-B,Tamarix,US 6863,Isw 2013/12,Iswid,
2000,,13,237,131,NGD3 AB,Nagada III A-B,Triticum monococcum/dicoccum,US 6863,Isw 2013/12,Iswid,L./Schrank
2001,,13,237,128,NGD3 AB,Nagada III A-B,Vicia spec.,US 6863,Isw 2013/12,Iswid,L.
2002,,11,238,165,Buto2,Butto II,Acacia sp.,US 6875,Isw 2013/14,Iswid,
2003,,11,238,166,Buto2,Butto II,Angiospermae Monocotyledonae,US 6875,Isw 2013/14,Iswid,
2004,,11,238,44,Buto2,Butto II,Cerealia indet.,US 6875,Isw 2013/14,Iswid,
2005,,11,238,167,Buto2,Butto II,Cyperus,US 6875,Isw 2013/14,Iswid,
2006,,11,238,168,Buto2,Butto II,Cyperaceae,US 6875,Isw 2013/14,Iswid,
2007,,11,238,10,Buto2,Butto II,Eleocharis,US 6875,Isw 2013/14,Iswid,
2008,,11,238,159,Buto2,Butto II,Hordeum vulgare undiff.,US 6875,Isw 2013/14,Iswid,L.
2009,,11,238,36,Buto2,Butto II,Indeterminata,US 6875,Isw 2013/14,Iswid,
2010,,11,238,182,Buto2,Butto II,Isolepis,US 6875,Isw 2013/14,Iswid,
2011,,11,238,213,Buto2,Butto II,Juncus spec.,US 6875,Isw 2013/14,Iswid,L.
2012,,11,238,160,Buto2,Butto II,Lolium temulentum,US 6875,Isw 2013/14,Iswid,L.
2013,,11,238,161,Buto2,Butto II,Phalaris minor,US 6875,Isw 2013/14,Iswid,
2014,,11,238,52,Buto2,Butto II,Poaceae,US 6875,Isw 2013/14,Iswid,
2015,,11,238,14,Buto2,Butto II,Polygonum lapathifolium/persicaria,US 6875,Isw 2013/14,Iswid,L./L.
2016,,11,238,56,Buto2,Butto II,Rumex spec.,US 6875,Isw 2013/14,Iswid,L.
2017,,11,238,172,Buto2,Butto II,Tamarix,US 6875,Isw 2013/14,Iswid,
2018,,11,238,135,Buto2,Butto II,Triticum dicoccum,US 6875,Isw 2013/14,Iswid,(Schrank) Schübl.
2019,,13,239,166,NGD3 AB,Nagada III A-B,Angiospermae Monocotyledonae,US 9036,Isw 2013/3,Iswid,
2020,,13,239,186,NGD3 AB,Nagada III A-B,Anthemis pseudocotula,US 9036,Isw 2013/3,Iswid,Boiss.
2021,,13,239,88,NGD3 AB,Nagada III A-B,Asteraceae,US 9036,Isw 2013/3,Iswid,
2022,,13,239,44,NGD3 AB,Nagada III A-B,Cerealia indet.,US 9036,Isw 2013/3,Iswid,
2023,,13,239,209,NGD3 AB,Nagada III A-B,Chenopodiaceae,US 9036,Isw 2013/3,Iswid,
2024,,13,239,168,NGD3 AB,Nagada III A-B,Cyperaceae,US 9036,Isw 2013/3,Iswid,
2025,,13,239,10,NGD3 AB,Nagada III A-B,Eleocharis,US 9036,Isw 2013/3,Iswid,
2026,,13,239,159,NGD3 AB,Nagada III A-B,Hordeum vulgare undiff.,US 9036,Isw 2013/3,Iswid,L.
2027,,13,239,182,NGD3 AB,Nagada III A-B,Isolepis,US 9036,Isw 2013/3,Iswid,
2028,,13,239,160,NGD3 AB,Nagada III A-B,Lolium temulentum,US 9036,Isw 2013/3,Iswid,L.
2029,,13,239,161,NGD3 AB,Nagada III A-B,Phalaris minor,US 9036,Isw 2013/3,Iswid,
2030,,13,239,169,NGD3 AB,Nagada III A-B,Phragmites,US 9036,Isw 2013/3,Iswid,
2031,,13,239,52,NGD3 AB,Nagada III A-B,Poaceae,US 9036,Isw 2013/3,Iswid,
2032,,13,239,14,NGD3 AB,Nagada III A-B,Polygonum lapathifolium/persicaria,US 9036,Isw 2013/3,Iswid,L./L.
2033,,13,239,214,NGD3 AB,Nagada III A-B,Portulaca,US 9036,Isw 2013/3,Iswid,
2034,,13,239,207,NGD3 AB,Nagada III A-B,Pulicaria,US 9036,Isw 2013/3,Iswid,
2035,,13,239,56,NGD3 AB,Nagada III A-B,Rumex spec.,US 9036,Isw 2013/3,Iswid,L.
2036,,13,239,135,NGD3 AB,Nagada III A-B,Triticum dicoccum,US 9036,Isw 2013/3,Iswid,(Schrank) Schübl.
2037,,13,239,75,NGD3 AB,Nagada III A-B,Trifolium spec.,US 9036,Isw 2013/3,Iswid,L.
2038,,13,240,215,NGD3 AB,Nagada III A-B,Anthemis cotula,US 9200,Isw 2013/1,Iswid,L.
2039,,13,240,166,NGD3 AB,Nagada III A-B,Angiospermae Monocotyledonae,US 9200,Isw 2013/1,Iswid,
2040,,13,240,186,NGD3 AB,Nagada III A-B,Anthemis pseudocotula,US 9200,Isw 2013/1,Iswid,Boiss.
2041,,13,240,198,NGD3 AB,Nagada III A-B,Brassicaceae,US 9200,Isw 2013/1,Iswid,
2042,,13,240,44,NGD3 AB,Nagada III A-B,Cerealia indet.,US 9200,Isw 2013/1,Iswid,
2043,,13,240,178,NGD3 AB,Nagada III A-B,Cyperus rotundus,US 9200,Isw 2013/1,Iswid,L.
2044,,13,240,204,NGD3 AB,Nagada III A-B,Echinochloa/Setaria,US 9200,Isw 2013/1,Iswid,P. B./P. B.
2045,,13,240,10,NGD3 AB,Nagada III A-B,Eleocharis,US 9200,Isw 2013/1,Iswid,
2046,,13,240,159,NGD3 AB,Nagada III A-B,Hordeum vulgare undiff.,US 9200,Isw 2013/1,Iswid,L.
2047,,13,240,174,NGD3 AB,Nagada III A-B,Hordeum vulgare Spelzgerste,US 9200,Isw 2013/1,Iswid,
2048,,13,240,36,NGD3 AB,Nagada III A-B,Indeterminata,US 9200,Isw 2013/1,Iswid,
2049,,13,240,182,NGD3 AB,Nagada III A-B,Isolepis,US 9200,Isw 2013/1,Iswid,
2050,,13,240,60,NGD3 AB,Nagada III A-B,Linum usitatissimum,US 9200,Isw 2013/1,Iswid,L.
2051,,13,240,160,NGD3 AB,Nagada III A-B,Lolium temulentum,US 9200,Isw 2013/1,Iswid,L.
2052,,13,240,195,NGD3 AB,Nagada III A-B,Oryzopsis milliaceum,US 9200,Isw 2013/1,Iswid,
2053,,13,240,161,NGD3 AB,Nagada III A-B,Phalaris minor,US 9200,Isw 2013/1,Iswid,
2054,,13,240,52,NGD3 AB,Nagada III A-B,Poaceae,US 9200,Isw 2013/1,Iswid,
2055,,13,240,56,NGD3 AB,Nagada III A-B,Rumex spec.,US 9200,Isw 2013/1,Iswid,L.
2056,,13,240,135,NGD3 AB,Nagada III A-B,Triticum dicoccum,US 9200,Isw 2013/1,Iswid,(Schrank) Schübl.
2057,,13,240,75,NGD3 AB,Nagada III A-B,Trifolium spec.,US 9200,Isw 2013/1,Iswid,L.
2058,,13,240,175,NGD3 AB,Nagada III A-B,Vicia klein-früchtig,US 9200,Isw 2013/1,Iswid,
2059,,12,241,165,NAGD3,Nagada III,Acacia sp.,US 9321,Isw 2013/6,Iswid,
2060,,12,241,88,NAGD3,Nagada III,Asteraceae,US 9321,Isw 2013/6,Iswid,
2061,,12,241,183,NAGD3,Nagada III,Bolboschoenus,US 9321,Isw 2013/6,Iswid,
2062,,12,241,44,NAGD3,Nagada III,Cerealia indet.,US 9321,Isw 2013/6,Iswid,
