system_id,result_id,Befu,Zustand,ProbNr,cf,ProjektNr,RTyp,PCODE,SumFAnzahl,SumFFrag,SumFGewicht,SumPflR,Zust,geschätzt
1717,,US 13791 (3),charred,Isw 2015/7,-,Iswid,Sa/Fr,CEREA,3.0,,,3,vk,
1718,,US 13791 (3),charred,Isw 2015/7,-,Iswid,Ho,INDET,,5.0,,5,vk,
1719,,US 13791 (3),mineralised,Isw 2015/7,-,Iswid,Sa/Fr,INDET,3.0,,,3,mi,
1720,,US 13791 (3),charred,Isw 2015/7,-,Iswid,Sa/Fr,INDET,2.0,,,2,vk,
1721,,US 13791 (3),mineralised,Isw 2015/7,-,Iswid,unbek.,INDET,,100.0,,100,mi,X
1722,,US 13791 (3),charred,Isw 2015/7,-,Iswid,Veget,INDET,,2.0,,2,vk,
1723,,US 13791 (3),charred,Isw 2015/7,-,Iswid,Sa/Fr,LahVi,1.0,,,1,vk,
1724,,US 13791 (3),charred,Isw 2015/7,-,Iswid,Sa/Fr,LOTEM,7.0,,,7,vk,
1725,,US 13791 (3),charred,Isw 2015/7,-,Iswid,Veget,POACE,,7.0,,7,vk,
1726,,US 13791 (3),charred,Isw 2015/7,-,Iswid,Sa/Fr,Rucrden,3.0,,,3,vk,
1727,,US 13791 (3),charred,Isw 2015/7,-,Iswid,HSB,TRDIC,4.0,,,4,vk,
1728,,US 13802,charred,Isw 2015/20,-,Iswid,Sa/Fr,CEREA,2.0,,,2,vk,
1729,,US 13802,charred,Isw 2015/20,-,Iswid,Sa/Fr,CYPER,1.0,,,1,vk,
1730,,US 13802,charred,Isw 2015/20,-,Iswid,Sa/Fr,HOVUL,1.0,,,1,vk,
1731,,US 13802,charred,Isw 2015/20,A,Iswid,Sa/Fr,LOTEM,4.0,,,4,vk,
1732,,US 13802,charred,Isw 2015/20,-,Iswid,Hal,POACE,,5.0,,5,vk,
1733,,US 13802,charred,Isw 2015/20,-,Iswid,Sa/Fr,POACE,1.0,,,1,vk,
1734,,US 13971,charred,Isw 2015/7,-,Iswid,Ho,ACAC,,2.0,,2,vk,
1735,,US 13971,charred,Isw 2015/7,-,Iswid,Sa/Fr,CEREA,3.0,,,3,vk,
1736,,US 13971,charred,Isw 2015/7,-,Iswid,Ho,INDET,,6.0,,6,vk,
1737,,US 13971,mineralised,Isw 2015/7,-,Iswid,Sa/Fr,INDET,4.0,,,4,mi,
1738,,US 13971,mineralised,Isw 2015/7,-,Iswid,sonst,INDET,1000.0,,,1000,mi,
1739,,US 13971,charred,Isw 2015/7,-,Iswid,Veget,INDET,,3.0,,3,vk,
1740,,US 13971,charred,Isw 2015/7,-,Iswid,Sa/Fr,LahVi,1.0,,,1,vk,
1741,,US 13971,charred,Isw 2015/7,A,Iswid,Sa/Fr,LOTEM,7.0,,,7,vk,
1742,,US 13971,charred,Isw 2015/7,-,Iswid,Veget,POACE,,7.0,,7,vk,
1743,,US 13971,charred,Isw 2015/7,-,Iswid,Sa/Fr,Rucrden,3.0,,,3,vk,
1744,,US 13971,charred,Isw 2015/7,-,Iswid,HSB,TRDIC,5.0,,,5,vk,
1745,,US 14021,charred,Isw 2015/1,-,Iswid,Sa/Fr,BROM,1.0,,,1,vk,
1746,,US 14021,charred,Isw 2015/1,-,Iswid,Sa/Fr,CEREA,7.0,,,7,vk,
1747,,US 14021,charred,Isw 2015/1,-,Iswid,Veget,CYPER,1.0,,,1,vk,
1748,,US 14021,charred,Isw 2015/1,-,Iswid,Sa/Fr,DIGI,1.0,,,1,vk,
1749,,US 14021,charred,Isw 2015/1,-,Iswid,Sa/Fr,FABAK,3.0,,,3,vk,
1750,,US 14021,charred,Isw 2015/1,-,Iswid,Sa/Fr,HELE,5.0,,,5,vk,
1751,,US 14021,charred,Isw 2015/1,-,Iswid,Sa/Fr,HOVUL,15.0,,,15,vk,
1752,,US 14021,charred,Isw 2015/1,-,Iswid,Rhi,INDET,,6.0,,6,vk,
1753,,US 14021,mineralised,Isw 2015/1,-,Iswid,Sa/Fr,INDET,2.0,,,2,mi,
1754,,US 14021,charred,Isw 2015/1,-,Iswid,Sa/Fr,LABIA,1.0,,,1,vk,
1755,,US 14021,charred,Isw 2015/1,-,Iswid,Sa/Fr,LahVi,4.0,,,4,vk,
1756,,US 14021,charred,Isw 2015/1,-,Iswid,Sa/Fr,LECUL,1.0,,,1,vk,
1757,,US 14021,charred,Isw 2015/1,-,Iswid,Sa/Fr,LOTEM,39.0,,,39,vk,
1758,,US 14021,charred,Isw 2015/1,-,Iswid,Sa/Fr,Pelaplan,1.0,,,1,vk,
1759,,US 14021,charred,Isw 2015/1,A,Iswid,Sa/Fr,Phami,15.0,,,15,vk,
1760,,US 14021,charred,Isw 2015/1,-,Iswid,boPf,POACE,,4.0,,4,vk,
1761,,US 14021,charred,Isw 2015/1,-,Iswid,Veget,POACE,,24.0,,24,vk,
1762,,US 14021,charred,Isw 2015/1,-,Iswid,Sa/Fr,Rucrden,6.0,,,6,vk,
1763,,US 14021,charred,Isw 2015/1,-,Iswid,Sa/Fr,SETA,1.0,,,1,vk,
1764,,US 14021,charred,Isw 2015/1,-,Iswid,Sa/Fr,TRIF,1.0,,,1,vk,
1765,,US 14021,charred,Isw 2015/1,-,Iswid,HSB,TRMOD,6.0,,,6,vk,
1766,,US 14021,charred,Isw 2015/1,-,Iswid,Sa/Fr,VIHIT,13.0,,,13,vk,
1767,,US 14038,charred,Isw 2015/3,-,Iswid,Ho,ACAC,,1.0,,1,vk,
1768,,US 14038,charred,Isw 2015/3,-,Iswid,Sa/Fr,CEREA,13.0,,,13,vk,
1769,,US 14038,charred,Isw 2015/3,-,Iswid,Sa/Fr,FABAK,3.0,,,3,vk,
1770,,US 14038,charred,Isw 2015/3,-,Iswid,Sa/Fr,HOVUL,26.0,,,26,vk,
1771,,US 14038,charred,Isw 2015/3,-,Iswid,BGF,INDET,,3.0,,3,vk,
1772,,US 14038,charred,Isw 2015/3,-,Iswid,Frfl,INDET,,2.0,,2,vk,
1773,,US 14038,charred,Isw 2015/3,-,Iswid,Sa/Fr,LOTEM,63.0,,,63,vk,
1774,,US 14038,charred,Isw 2015/3,G,Iswid,Sa/Fr,ORIG,1.0,,,1,vk,
1775,,US 14038,charred,Isw 2015/3,A,Iswid,Sa/Fr,Phami,27.0,,,27,vk,
1776,,US 14038,charred,Isw 2015/3,-,Iswid,Veget,PHRA,,3.0,,3,vk,
1777,,US 14038,charred,Isw 2015/3,-,Iswid,Sa/Fr,PISAT,2.0,,,2,vk,
1778,,US 14038,charred,Isw 2015/3,-,Iswid,boPf,POACE,,2.0,,2,vk,
1779,,US 14038,charred,Isw 2015/3,-,Iswid,Hal,POACE,1.0,,,1,vk,
1780,,US 14038,charred,Isw 2015/3,-,Iswid,Veget,POACE,,15.0,,15,vk,
1781,,US 14038,charred,Isw 2015/3,-,Iswid,Sa/Fr,Rucrden,3.0,,,3,vk,
1782,,US 14038,charred,Isw 2015/3,-,Iswid,Ho,TAMA,,5.0,,5,vk,
1783,,US 14038,charred,Isw 2015/3,-,Iswid,Sa/Fr,TRDIC,4.0,,,4,vk,
1784,,US 14038,charred,Isw 2015/3,-,Iswid,Sa/Fr,TRIF,1.0,,,1,vk,
1785,,US 14038,charred,Isw 2015/3,-,Iswid,HSB,TRMOD,5.0,,,5,vk,
1786,,US 14038,charred,Isw 2015/3,-,Iswid,Sa/Fr,VIHIT,4.0,,,4,vk,
1787,,US 14050,charred,Isw 2015/24,-,Iswid,Ho,ACAC,,4.0,,4,vk,
1788,,US 14050,charred,Isw 2015/24,-,Iswid,Sa/Fr,ASTER,2.0,,,2,vk,
1789,,US 14050,charred,Isw 2015/24,-,Iswid,Sa/Fr,BOLB,2.0,,,2,vk,
1790,,US 14050,charred,Isw 2015/24,-,Iswid,Sa/Fr,CEREA,22.0,,,22,vk,
1791,,US 14050,charred,Isw 2015/24,-,Iswid,Sa/Fr,CYPER,45.0,,,45,vk,
1792,,US 14050,charred,Isw 2015/24,-,Iswid,Veget,CYPER,,4.0,,4,vk,
1793,,US 14050,charred,Isw 2015/24,-,Iswid,Sa/Fr,FABAK,4.0,,,4,vk,
1794,,US 14050,mineralised,Isw 2015/24,-,Iswid,Sa/Fr,HELE,3.0,,,3,mi,
1795,,US 14050,charred,Isw 2015/24,-,Iswid,Sa/Fr,HOVUL,17.0,,,17,vk,
1796,,US 14050,charred,Isw 2015/24,-,Iswid,Spi,HOVUL,4.0,,,4,vk,
1797,,US 14050,charred,Isw 2015/24,-,Iswid,Kopr,INDET,,18.0,,18,vk,
1798,,US 14050,charred,Isw 2015/24,-,Iswid,Veget,INDET,,42.0,,42,vk,
1799,,US 14050,charred,Isw 2015/24,-,Iswid,Sa/Fr,LAHIR,1.0,,,1,vk,
1800,,US 14050,charred,Isw 2015/24,-,Iswid,Sa/Fr,LahVi,13.0,,,13,vk,
1801,,US 14050,charred,Isw 2015/24,-,Iswid,Sa/Fr,LOTEM,68.0,,,68,vk,
1802,,US 14050,charred,Isw 2015/24,-,Iswid,Sa/Fr,Pelaplan,6.0,,,6,vk,
1803,,US 14050,charred,Isw 2015/24,A,Iswid,Sa/Fr,Phami,48.0,,,48,vk,
1804,,US 14050,charred,Isw 2015/24,-,Iswid,Sa/Fr,PHRA,1.0,,,1,vk,
1805,,US 14050,charred,Isw 2015/24,-,Iswid,Veget,PHRA,,17.0,,17,vk,
1806,,US 14050,charred,Isw 2015/24,-,Iswid,Sa/Fr,PISAT,1.0,,,1,vk,
1807,,US 14050,charred,Isw 2015/24,-,Iswid,Hano,POACE,6.0,,,6,vk,
1808,,US 14050,charred,Isw 2015/24,-,Iswid,Sa/Fr,POACE,1.0,,,1,vk,
1809,,US 14050,charred,Isw 2015/24,-,Iswid,Veget,POACE,18.0,,,18,vk,
1810,,US 14050,charred,Isw 2015/24,-,Iswid,Sa/Fr,Polypo,6.0,,,6,vk,
1811,,US 14050,charred,Isw 2015/24,-,Iswid,Sa/Fr,Rucrden,23.0,,,23,vk,
1812,,US 14050,charred,Isw 2015/24,-,Iswid,Ho,TAMA,,7.0,,7,vk,
1813,,US 14050,charred,Isw 2015/24,-,Iswid,HSB,TRDIC,89.0,,,89,vk,
1814,,US 14050,charred,Isw 2015/24,-,Iswid,Sa/Fr,TRDIC,10.0,,,10,vk,
1815,,US 14050,charred,Isw 2015/24,-,Iswid,Sa/Fr,TRIF,11.0,,,11,vk,
1816,,US 14078,charred,Isw 2916/23,-,Iswid,Sa/Fr,LahVi,6.0,,,6,vk,
1817,,US 14078,charred,Isw 2916/23,A,Iswid,Sa/Fr,LOTEM,10.0,,,10,vk,
1818,,US 14078,charred,Isw 2916/23,-,Iswid,Sa/Fr,Pelaplan,2.0,,,2,vk,
1819,,US 14078,charred,Isw 2916/23,-,Iswid,Veget,POACE,4.0,,,4,vk,
1820,,US 14078,charred,Isw 2916/23,-,Iswid,HSB,TRDIC,14.0,,,14,vk,
1821,,US 14131,mineralised,Isw 2015/13,-,Iswid,Sa/Fr,INDET,3.0,,,3,mi,
1822,,US 14131,mineralised,Isw 2015/13,-,Iswid,unbek.,INDET,,100.0,,100,mi,X
1823,,US 14131,charred,Isw 2015/13,-,Iswid,Sa/Fr,LahVi,2.0,,,2,vk,
1824,,US 14131,charred,Isw 2015/13,-,Iswid,Sa/Fr,LOTEM,11.0,,,11,vk,
1825,,US 14131,charred,Isw 2015/13,A,Iswid,Sa/Fr,Phami,8.0,,,8,vk,
1826,,US 14131,charred,Isw 2015/13,-,Iswid,Veget,POACE,,6.0,,6,vk,
1827,,US 14131,charred,Isw 2015/13,-,Iswid,Sa/Fr,Rucrden,3.0,,,3,vk,
1828,,US 14131,charred,Isw 2015/13,-,Iswid,HSB,TRDIC,1.0,,,1,vk,
1829,,US 14131,charred,Isw 2015/13,-,Iswid,Sa/Fr,TRIF,1.0,,,1,vk,
1830,,US 14131,charred,Isw 2015/13,-,Iswid,Sa/Fr,VIHIT,3.0,,,3,vk,
1831,,US 14131,charred,Isw 2016/12,-,Iswid,Sa/Fr,BROM,1.0,,,1,vk,
1832,,US 14131,charred,Isw 2016/12,-,Iswid,Sa/Fr,CEREA,2.0,,,2,vk,
1833,,US 14131,charred,Isw 2016/12,-,Iswid,Sa/Fr,ECHSE,1.0,,,1,vk,
1834,,US 14131,charred,Isw 2016/12,-,Iswid,Spi,HOVUL,2.0,,,2,vk,
1835,,US 14131,charred,Isw 2016/12,-,Iswid,A/Z,INDET,,2.0,,2,vk,
1836,,US 14131,charred,Isw 2016/12,-,Iswid,Fisch,INDET,,23.0,,23,vk,
1837,,US 14131,mineralised,Isw 2016/12,-,Iswid,Sa/Fr,INDET,5.0,,,5,mi,
1838,,US 14131,charred,Isw 2016/12,-,Iswid,unbek.,INDET,,10.0,,10,vk,
1839,,US 14131,charred,Isw 2016/12,-,Iswid,Veget,INDET,,3.0,,3,vk,
1840,,US 14131,charred,Isw 2016/12,-,Iswid,Sa/Fr,LahVi,2.0,,,2,vk,
1841,,US 14131,charred,Isw 2016/12,-,Iswid,Sa/Fr,Phami,2.0,,,2,vk,
1842,,US 14131,charred,Isw 2016/12,-,Iswid,Sa/Fr,Polypo,1.0,,,1,vk,
1843,,US 14131,charred,Isw 2016/12,-,Iswid,Sa/Fr,Rucrden,1.0,,,1,vk,
1844,,US 14131,mineralised,Isw 2016/12,-,Iswid,Sa/Fr,SETA,1.0,,,1,mi,
1845,,US 14131,charred,Isw 2016/12,-,Iswid,HSB,TRDIC,59.0,,,59,vk,
1846,,US 14158,charred,Isw 2015/14,-,Iswid,Sa/Fr,CEREA,1.0,,,1,vk,
1847,,US 14158,charred,Isw 2015/14,-,Iswid,Sa/Fr,LahVi,4.0,,,4,vk,
1848,,US 14158,charred,Isw 2015/14,-,Iswid,Sa/Fr,LOTEM,3.0,,,3,vk,
1849,,US 14158,charred,Isw 2015/14,A,Iswid,Sa/Fr,Phami,5.0,,,5,vk,
1850,,US 14158,charred,Isw 2015/14,-,Iswid,Veget,POACE,,8.0,,8,vk,
1851,,US 14418,charred,Isw 2016/34,A,Iswid,Sa/Fr,LOTEM,3.0,,,3,vk,
1852,,US 14418,charred,Isw 2016/34,A,Iswid,Sa/Fr,Phami,1.0,,,1,vk,
1853,,US 14418,charred,Isw 2016/34,-,Iswid,HSB,TRDIC,7.0,,,7,vk,
1854,,US 14495,charred,Isw 16/37,-,Iswid,Sa/Fr,BOLB,3.0,,,3,vk,
1855,,US 14495,charred,Isw 16/37,-,Iswid,Sa/Fr,CEREA,7.0,,,7,vk,
1856,,US 14495,mineralised,Isw 16/37,-,Iswid,Sa/Fr,HELE,2.0,,,2,mi,
1857,,US 14495,charred,Isw 16/37,-,Iswid,Sa/Fr,HOVUL,1.0,,,1,vk,
1858,,US 14495,charred,Isw 16/37,-,Iswid,Spi,HOVUL,3.0,,,3,vk,
1859,,US 14495,mineralised,Isw 16/37,-,Iswid,unbek.,INDET,,10.0,,10,mi,
1860,,US 14495,charred,Isw 16/37,-,Iswid,Sa/Fr,LahVi,6.0,,,6,vk,
1861,,US 14495,charred,Isw 16/37,A,Iswid,Sa/Fr,LOTEM,13.0,,,13,vk,
1862,,US 14495,charred,Isw 16/37,-,Iswid,Sa/Fr,Pelaplan,2.0,,,2,vk,
1863,,US 14495,charred,Isw 16/37,-,Iswid,Sa/Fr,Phami,16.0,,,16,vk,
1864,,US 14495,charred,Isw 16/37,-,Iswid,Sa/Fr,PISAT,1.0,,,1,vk,
1865,,US 14495,charred,Isw 16/37,-,Iswid,Veget,POACE,,3.0,,3,vk,
1866,,US 14495,charred,Isw 16/37,-,Iswid,Sa/Fr,Rucrden,9.0,,,9,vk,
1867,,US 14495,charred,Isw 16/37,-,Iswid,Sa/Fr,SCORP,2.0,,,2,vk,
1868,,US 14495,charred,Isw 16/37,-,Iswid,A/Z,TAMA,,2.0,,2,vk,
1869,,US 14495,charred,Isw 16/37,-,Iswid,HSB,TRDIC,168.0,,,168,vk,
1870,,US 14495,charred,Isw 16/37,-,Iswid,Sa/Fr,TRDIC,2.0,,,2,vk,
1871,,US 14495,mineralised,Isw 16/37,-,Iswid,Sa/Fr,TRIF,7.0,,,7,mi,
1872,,US 14495,charred,Isw 16/37,-,Iswid,Sa/Fr,TRIF,1.0,,,1,vk,
1873,,US 14509,mineralised,16-Jan,-,Iswid,Gr,CEREA,,1000.0,,1000,mi,
1874,,US 14509,charred,16-Jan,-,Iswid,Sa/Fr,CEREA,7.0,,,7,vk,
1875,,US 14509,charred,16-Jan,-,Iswid,Sa/Fr,HOVUL,2.0,,,2,vk,
1876,,US 14509,charred,16-Jan,-,Iswid,Spi,HOVUL,6.0,,,6,vk,
1877,,US 14509,mineralised,16-Jan,-,Iswid,Sa/Fr,INDET,13.0,,,13,mi,
1878,,US 14509,charred,16-Jan,-,Iswid,unbek.,INDET,,100.0,,100,vk,
1879,,US 14509,charred,16-Jan,-,Iswid,Sa/Fr,LahVi,1.0,,,1,vk,
1880,,US 14509,charred,16-Jan,-,Iswid,Sa/Fr,LOTEM,4.0,,,4,vk,
1881,,US 14509,charred,16-Jan,-,Iswid,Veget,POACE,,36.0,,36,vk,
1882,,US 14509,charred,16-Jan,-,Iswid,HSB,TRDIC,76.0,,,76,vk,
1883,,US 14509,charred,16-Jan,-,Iswid,Sa/Fr,TRDIC,1.0,,,1,vk,
1884,,US 14509,mineralised,16-Jan,-,Iswid,Sa/Fr,TRIF,1.0,,,1,mi,
1885,,US 14636,charred,Isw 16/35,-,Iswid,Sa/Fr,Aelur,2.0,,,2,vk,
1886,,US 14636,charred,Isw 16/35,-,Iswid,Veget,ANGMO,,28.0,,28,vk,
1887,,US 14636,charred,Isw 16/35,-,Iswid,Sa/Fr,APIAC,3.0,,,3,vk,
1888,,US 14636,charred,Isw 16/35,-,Iswid,Sa/Fr,BOLB,3.0,,,3,vk,
1889,,US 14636,charred,Isw 16/35,-,Iswid,Sa/Fr,CEREA,8.0,,,8,vk,
1890,,US 14636,charred,Isw 16/35,-,Iswid,Sa/Fr,CYPER,2.0,,,2,vk,
1891,,US 14636,charred,Isw 16/35,-,Iswid,Sa/Fr,FABAK,1.0,,,1,vk,
1892,,US 14636,charred,Isw 16/35,-,Iswid,Sa/Fr,HOVUL,1.0,,,1,vk,
1893,,US 14636,charred,Isw 16/35,-,Iswid,Spi,HOVUL,1.0,,,1,vk,
1894,,US 14636,charred,Isw 16/35,-,Iswid,boPf,INDET,,21.0,,21,vk,
1895,,US 14636,charred,Isw 16/35,-,Iswid,Ho,INDET,,127.0,,127,vk,
1896,,US 14636,charred,Isw 16/35,-,Iswid,Sa/Fr,LahVi,19.0,,,19,vk,
1897,,US 14636,charred,Isw 16/35,A,Iswid,Sa/Fr,LOTEM,35.0,,,35,vk,
1898,,US 14636,charred,Isw 16/35,G,Iswid,Sa/Fr,ORNI,3.0,,,3,vk,
1899,,US 14636,charred,Isw 16/35,-,Iswid,Sa/Fr,Pelaplan,2.0,,,2,vk,
1900,,US 14636,charred,Isw 16/35,-,Iswid,Sa/Fr,Phami,17.0,,,17,vk,
1901,,US 14636,charred,Isw 16/35,-,Iswid,Sa/Fr,Rucrden,13.0,,,13,vk,
1902,,US 14636,charred,Isw 16/35,-,Iswid,HSB,TRDIC,42.0,,,42,vk,
1903,,US 14636,charred,Isw 16/35,-,Iswid,Sa/Fr,TRDIC,12.0,,,12,vk,
1904,,US 15067,charred,Isw 2017/7,-,Iswid,Rhi,ANGMO,,2.0,,2,vk,
1905,,US 15067,charred,Isw 2017/7,-,Iswid,Sa/Fr,CEREA,9.0,,,9,vk,
1906,,US 15067,charred,Isw 2017/7,-,Iswid,Sa/Fr,CYPER,1.0,,,1,vk,
1907,,US 15067,charred,Isw 2017/7,-,Iswid,Veget,CYPER,,5.0,,5,vk,
1908,,US 15067,mineralised,Isw 2017/7,A,Iswid,Sa/Fr,FICAR,1.0,,,1,mi,
1909,,US 15067,charred,Isw 2017/7,A,Iswid,Sa/Fr,FICAR,3.0,,,3,vk,
1910,,US 15067,mineralised,Isw 2017/7,-,Iswid,Sa/Fr,HELE,6.0,,,6,mi,
1911,,US 15067,charred,Isw 2017/7,-,Iswid,Sa/Fr,HELE,2.0,,,2,vk,
1912,,US 15067,charred,Isw 2017/7,-,Iswid,Sa/Fr,HOVUL,2.0,,,2,vk,
1913,,US 15067,charred,Isw 2017/7,-,Iswid,Ho,INDET,,16.0,,16,vk,
1914,,US 15067,charred,Isw 2017/7,-,Iswid,Kopr,INDET,,100.0,,100,vk,
1915,,US 15067,charred,Isw 2017/7,-,Iswid,Sa/Fr,INDET,3.0,,,3,vk,
1916,,US 15067,mineralised,Isw 2017/7,-,Iswid,sonst,INDET,,100.0,,100,mi,
1917,,US 15067,charred,Isw 2017/7,-,Iswid,Sa/Fr,LAHIR,1.0,,,1,vk,
1918,,US 15067,charred,Isw 2017/7,-,Iswid,Sa/Fr,LahVi,22.0,,,22,vk,
1919,,US 15067,charred,Isw 2017/7,-,Iswid,Sa/Fr,LOTEM,119.0,,,119,vk,
1920,,US 15067,charred,Isw 2017/7,-,Iswid,Sa/Fr,MEDTR,2.0,,,2,vk,
1921,,US 15067,charred,Isw 2017/7,-,Iswid,Sa/Fr,Pelaplan,1.0,,,1,vk,
1922,,US 15067,charred,Isw 2017/7,A,Iswid,Sa/Fr,Phami,55.0,,,55,vk,
1923,,US 15067,charred,Isw 2017/7,-,Iswid,Veget,POACE,,15.0,,15,vk,
1924,,US 15067,charred,Isw 2017/7,-,Iswid,Sa/Fr,Rucrden,10.0,,,10,vk,
1925,,US 15067,charred,Isw 2017/7,-,Iswid,HSB,TRDIC,56.0,,,56,vk,
1926,,US 15067,charred,Isw 2017/7,-,Iswid,Sa/Fr,TRIF,12.0,,,12,vk,
1927,,US 15067,charred,Isw 2017/7,-,Iswid,Sa/Fr,VITET,4.0,,,4,vk,
1928,,US 15071,charred,Isw 17/4,-,Iswid,Sa/Fr,BOLB,2.0,,,2,vk,
1929,,US 15071,charred,Isw 17/4,-,Iswid,Gr,CEREA,,100.0,,100,vk,
1930,,US 15071,charred,Isw 17/4,-,Iswid,Sa/Fr,CEREA,8.0,,,8,vk,
1931,,US 15071,charred,Isw 17/4,-,Iswid,Sa/Fr,DIGI,1.0,,,1,vk,
1932,,US 15071,charred,Isw 17/4,-,Iswid,Sa/Fr,FABAC,2.0,,,2,vk,
1933,,US 15071,charred,Isw 17/4,-,Iswid,Sa/Fr,FABAK,1.0,,,1,vk,
1934,,US 15071,charred,Isw 17/4,-,Iswid,Sa/Fr,HELE,4.0,,,4,vk,
1935,,US 15071,mineralised,Isw 17/4,-,Iswid,Sa/Fr,HOVUL,1.0,,,1,mi,
1936,,US 15071,charred,Isw 17/4,-,Iswid,Sa/Fr,HOVUL,1.0,,,1,vk,
1937,,US 15071,charred,Isw 17/4,-,Iswid,Spi,HOVUL,5.0,,,5,vk,
1938,,US 15071,charred,Isw 17/4,-,Iswid,Ho,INDET,,7.0,,7,vk,
1939,,US 15071,mineralised,Isw 17/4,-,Iswid,sonst,INDET,,10.0,,10,mi,
1940,,US 15071,charred,Isw 17/4,-,Iswid,Sa/Fr,LahVi,19.0,,,19,vk,
1941,,US 15071,charred,Isw 17/4,-,Iswid,Sa/Fr,LECUL,1.0,,,1,vk,
1942,,US 15071,charred,Isw 17/4,A,Iswid,Sa/Fr,LOTEM,87.0,,,87,vk,
1943,,US 15071,charred,Isw 17/4,-,Iswid,Sa/Fr,Pelaplan,2.0,,,2,vk,
1944,,US 15071,charred,Isw 17/4,A,Iswid,Sa/Fr,Phami,58.0,,,58,vk,
1945,,US 15071,charred,Isw 17/4,-,Iswid,Veget,POACE,,31.0,,31,vk,
1946,,US 15071,charred,Isw 17/4,-,Iswid,Sa/Fr,RUME,1.0,,,1,vk,
1947,,US 15071,charred,Isw 17/4,-,Iswid,HSB,TRDIC,71.0,,,71,vk,
1948,,US 15071,charred,Isw 17/4,-,Iswid,Sa/Fr,TRIF,9.0,,,9,vk,
1949,,US 15108,charred,Isw 17/1,-,Iswid,Sa/Fr,CEREA,2.0,,,2,vk,
1950,,US 15108,charred,Isw 17/1,-,Iswid,Sa/Fr,ECHSE,1.0,,,1,vk,
1951,,US 15108,charred,Isw 17/1,-,Iswid,Sa/Fr,HOVUL,4.0,,,4,vk,
1952,,US 15108,charred,Isw 17/1,-,Iswid,Ho,INDET,,2.0,,2,vk,
1953,,US 15108,charred,Isw 17/1,-,Iswid,Sa/Fr,LahVi,3.0,,,3,vk,
1954,,US 15108,charred,Isw 17/1,A,Iswid,Sa/Fr,LOTEM,20.0,,,20,vk,
1955,,US 15108,charred,Isw 17/1,A,Iswid,Sa/Fr,Phami,8.0,,,8,vk,
1956,,US 15108,charred,Isw 17/1,-,Iswid,Veget,POACE,,5.0,,5,vk,
1957,,US 15108,charred,Isw 17/1,-,Iswid,Sa/Fr,Rucrden,6.0,,,6,vk,
1958,,US 15108,charred,Isw 17/1,-,Iswid,Sa/Fr,RUME,1.0,,,1,vk,
1959,,US 15108,charred,Isw 17/1,-,Iswid,HSB,TRDIC,23.0,,,23,vk,
1960,,US 15108,charred,Isw 17/1,-,Iswid,Sa/Fr,TRIF,1.0,,,1,vk,
1961,,US 15140,charred,Isw17/26,-,Iswid,Gr,CEREA,,1000.0,,1000,vk,
1962,,US 15140,charred,Isw17/26,-,Iswid,Sa/Fr,CEREA,3.0,,,3,vk,
1963,,US 15140,charred,Isw17/26,-,Iswid,Sa/Fr,HOVUL,1.0,,,1,vk,
1964,,US 15140,charred,Isw17/26,-,Iswid,Sa/Fr,LAHIR,1.0,,,1,vk,
1965,,US 15140,charred,Isw17/26,-,Iswid,Sa/Fr,LahVi,3.0,,,3,vk,
1966,,US 15140,charred,Isw17/26,A,Iswid,Sa/Fr,LOTEM,12.0,,,12,vk,
1967,,US 15140,charred,Isw17/26,-,Iswid,Sa/Fr,PISAT,1.0,,,1,vk,
1968,,US 15140,charred,Isw17/26,-,Iswid,Sa/Fr,Rucrden,28.0,,,28,vk,
1969,,US 15140,charred,Isw17/26,-,Iswid,HSB,TRDIC,7.0,,,7,vk,
1970,,US 15140,charred,Isw17/26,-,Iswid,Sa/Fr,TRDIC,4.0,,,4,vk,
1971,,US 15140,charred,Isw17/26,-,Iswid,Sa/Fr,TRIF,2.0,,,2,vk,
1972,,US 16183,charred,Isw 2017/8,-,Iswid,Rhi,ANGMO,,8.0,,8,vk,
1973,,US 16183,charred,Isw 2017/8,-,Iswid,Sa/Fr,BROM,1.0,,,1,vk,
1974,,US 16183,charred,Isw 2017/8,-,Iswid,Sa/Fr,CEREA,6.0,,,6,vk,
1975,,US 16183,charred,Isw 2017/8,-,Iswid,Sa/Fr,CHEN,1.0,,,1,vk,
1976,,US 16183,charred,Isw 2017/8,-,Iswid,Veget,CYPER,,3.0,,3,vk,
1977,,US 16183,charred,Isw 2017/8,-,Iswid,Sa/Fr,ECCRU,1.0,,,1,vk,
1978,,US 16183,mineralised,Isw 2017/8,-,Iswid,Sa/Fr,HELE,1.0,,,1,mi,
1979,,US 16183,charred,Isw 2017/8,-,Iswid,Sa/Fr,HOVUL,3.0,,,3,vk,
1980,,US 16183,charred,Isw 2017/8,-,Iswid,Veget,INDET,,4.0,,4,vk,
1981,,US 16183,charred,Isw 2017/8,-,Iswid,Sa/Fr,LahVi,1.0,,,1,vk,
1982,,US 16183,charred,Isw 2017/8,A,Iswid,Sa/Fr,LOTEM,4.0,,,4,vk,
1983,,US 16183,charred,Isw 2017/8,-,Iswid,Sa/Fr,Phami,2.0,,,2,vk,
1984,,US 16183,charred,Isw 2017/8,-,Iswid,Veget,POACE,,12.0,,12,vk,
1985,,US 16183,charred,Isw 2017/8,-,Iswid,Sa/Fr,Rucrden,8.0,,,8,vk,
