system_id,result_id,Befu,PCODE,ProbNr,ProjektNr,RTyp,SumFAnzahl,SumFFrag,SumFGewicht,SumPflR,Zust,cf,geschätzt,method_indicator,method_type
15338,,42,TRIF,10 depth 0.10-0.20,DanaBunar2,Sa/Fr,4.0,0.0,0.0,4,vk,-,,,"MIN0,5"
15339,,42,TRIT,10 depth 0.10-0.20,DanaBunar2,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"MIN0,5"
15340,,42,CEREA,6 depth 0.00-0.10,DanaBunar2,Sa/Fr,2.0,0.0,0.0,2,vk,-,,,"MIN0,5"
15341,,42,CHALB,6 depth 0.00-0.10,DanaBunar2,Sa/Fr,2.0,0.0,0.0,2,vk,-,,,"MIN0,5"
15342,,42,INDET,6 depth 0.00-0.10,DanaBunar2,Sa/Fr,8.0,0.0,0.0,8,mi,-,,,"MIN0,5"
15343,,42,TRMOD,6 depth 0.00-0.10,DanaBunar2,HSB,1.0,0.0,0.0,1,vk,-,,,"MIN0,5"
15344,,42,CEREA,7 depth 0.00-0.10,DanaBunar2,Sa/Fr,2.0,0.0,0.0,2,vk,-,,,"MIN0,5"
15345,,42,CHALB,7 depth 0.00-0.10,DanaBunar2,Sa/Fr,2.0,0.0,0.0,2,vk,-,,,"MIN0,5"
15346,,42,PAMIL,7 depth 0.00-0.10,DanaBunar2,Sa/Fr,2.0,0.0,0.0,2,vk,-,,,"MIN0,5"
15347,,42,CEREA,8 depth 0.10-0.20,DanaBunar2,Sa/Fr,5.0,0.0,0.0,5,vk,-,,,"MIN0,5"
15348,,42,CHALB,8 depth 0.10-0.20,DanaBunar2,Sa/Fr,11.0,0.0,0.0,11,vk,-,,,"MIN0,5"
15349,,42,INDET,8 depth 0.10-0.20,DanaBunar2,Sa/Fr,38.0,0.0,0.0,38,mi,-,,,"MIN0,5"
15350,,42,VIERV,8 depth 0.10-0.20,DanaBunar2,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"MIN0,5"
15351,,42,CEREA,9 depth 0.10-0.20,DanaBunar2,Sa/Fr,2.0,0.0,0.0,2,vk,-,,,"MIN0,5"
15352,,42,FABAC,9 depth 0.10-0.20,DanaBunar2,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"MIN0,5"
15353,,42,INDET,9 depth 0.10-0.20,DanaBunar2,Sa/Fr,18.0,0.0,0.0,18,mi,-,,,"MIN0,5"
15354,,42,TRMOD,9 depth 0.10-0.20,DanaBunar2,HSB,1.0,0.0,0.0,1,vk,-,,,"MIN0,5"
15355,,44,APIAC,87 depth 0.06-0.16,DanaBunar2,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"MIN0,5"
15356,,44,CEREA,87 depth 0.06-0.16,DanaBunar2,Sa/Fr,6.0,0.0,0.0,6,vk,-,,,"MIN0,5"
15357,,44,CHALB,87 depth 0.06-0.16,DanaBunar2,Sa/Fr,3.0,0.0,0.0,3,vk,-,,,"MIN0,5"
15358,,44,CUMSA,87 depth 0.06-0.16,DanaBunar2,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"MIN0,5"
15359,,44,GALI,87 depth 0.06-0.16,DanaBunar2,Sa/Fr,2.0,0.0,0.0,2,vk,-,,,"MIN0,5"
15360,,44,HODIV,87 depth 0.06-0.16,DanaBunar2,Sa/Fr,3.0,0.0,0.0,3,vk,-,,,"MIN0,5"
15361,,44,LACIS,87 depth 0.06-0.16,DanaBunar2,Sa/Fr,3.0,0.0,0.0,3,vk,-,,,"MIN0,5"
15362,,44,CEREA,88 depth 0.20-0.30,DanaBunar2,Sa/Fr,5.0,0.0,0.0,5,vk,-,,,"MIN0,5"
15363,,44,CHALB,88 depth 0.20-0.30,DanaBunar2,Sa/Fr,3.0,0.0,0.0,3,vk,-,,,"MIN0,5"
15364,,44,FABAC,88 depth 0.20-0.30,DanaBunar2,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"MIN0,5"
15365,,44,HODIV,88 depth 0.20-0.30,DanaBunar2,Sa/Fr,4.0,0.0,0.0,4,vk,-,,,"MIN0,5"
15366,,44,INDET,88 depth 0.20-0.30,DanaBunar2,Knos,1.0,0.0,0.0,1,vk,-,,,"MIN0,5"
15367,,44,INDET,88 depth 0.20-0.30,DanaBunar2,Sa/Fr,1.0,0.0,0.0,1,mi,-,,,"MIN0,5"
15368,,44,LABIA,88 depth 0.20-0.30,DanaBunar2,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"MIN0,5"
15369,,44,PHLE,88 depth 0.20-0.30,DanaBunar2,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"MIN0,5"
15370,,44,POOLE,88 depth 0.20-0.30,DanaBunar2,Sa/Fr,6.0,0.0,0.0,6,vk,-,,,"MIN0,5"
15371,,44,SEITA,88 depth 0.20-0.30,DanaBunar2,Sa/Fr,1.0,0.0,0.0,1,vk,A,,,"MIN0,5"
15372,,44,TRIF,88 depth 0.20-0.30,DanaBunar2,Sa/Fr,2.0,0.0,0.0,2,vk,-,,,"MIN0,5"
15373,,44,TRMOC,88 depth 0.20-0.30,DanaBunar2,HSB,2.0,0.0,0.0,2,vk,-,,,"MIN0,5"
15374,,44,TRMOD,88 depth 0.20-0.30,DanaBunar2,Sa/Fr,4.0,0.0,0.0,4,vk,-,,,"MIN0,5"
15375,,44,CARE,89 depth 0.30-0.40,DanaBunar2,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"MIN0,5"
15376,,44,CEREA,89 depth 0.30-0.40,DanaBunar2,Sa/Fr,18.0,0.0,0.0,18,vk,-,,,"MIN0,5"
15377,,44,CHALB,89 depth 0.30-0.40,DanaBunar2,Sa/Fr,5.0,0.0,0.0,5,vk,-,,,"MIN0,5"
15378,,44,HEPAL,89 depth 0.30-0.40,DanaBunar2,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"MIN0,5"
15379,,44,HODIV,89 depth 0.30-0.40,DanaBunar2,Sa/Fr,16.0,0.0,0.0,16,vk,-,,,"MIN0,5"
15380,,44,INDET,89 depth 0.30-0.40,DanaBunar2,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"MIN0,5"
15381,,44,MEDI,89 depth 0.30-0.40,DanaBunar2,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"MIN0,5"
15382,,44,PAMIL,89 depth 0.30-0.40,DanaBunar2,Sa/Fr,8.0,0.0,0.0,8,vk,-,,,"MIN0,5"
15383,,44,POOLE,89 depth 0.30-0.40,DanaBunar2,Sa/Fr,5.0,0.0,0.0,5,vk,-,,,"MIN0,5"
15384,,44,TRMOC,89 depth 0.30-0.40,DanaBunar2,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"MIN0,5"
15385,,44,TRMOD,89 depth 0.30-0.40,DanaBunar2,HSB,3.0,0.0,0.0,3,vk,-,,,"MIN0,5"
15386,,44,TRMOD,89 depth 0.30-0.40,DanaBunar2,Sa/Fr,2.0,0.0,0.0,2,vk,-,,,"MIN0,5"
15387,,44,CEREA,90 depth 0.16-0.26,DanaBunar2,Sa/Fr,18.0,0.0,0.0,18,vk,-,,,"MIN0,5"
15388,,44,CHALB,90 depth 0.16-0.26,DanaBunar2,Sa/Fr,2.0,0.0,0.0,2,vk,-,,,"MIN0,5"
15389,,44,HODIV,90 depth 0.16-0.26,DanaBunar2,Sa/Fr,5.0,0.0,0.0,5,vk,-,,,"MIN0,5"
15390,,44,INDET,90 depth 0.16-0.26,DanaBunar2,Sa/Fr,13.0,0.0,0.0,13,mi,-,,,"MIN0,5"
15391,,44,Laleib,90 depth 0.16-0.26,DanaBunar2,Sa/Fr,2.0,0.0,0.0,2,vk,-,,,"MIN0,5"
15392,,44,PAMIL,90 depth 0.16-0.26,DanaBunar2,Sa/Fr,5.0,0.0,0.0,5,vk,-,,,"MIN0,5"
15393,,44,POACE,90 depth 0.16-0.26,DanaBunar2,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"MIN0,5"
15394,,44,POOLE,90 depth 0.16-0.26,DanaBunar2,Sa/Fr,6.0,0.0,0.0,6,vk,-,,,"MIN0,5"
15395,,44,TRMOC,90 depth 0.16-0.26,DanaBunar2,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"MIN0,5"
15396,,44,TRMOD,90 depth 0.16-0.26,DanaBunar2,HSB,2.0,0.0,0.0,2,vk,-,,,"MIN0,5"
15397,,44,TRMOD,90 depth 0.16-0.26,DanaBunar2,Sa/Fr,4.0,0.0,0.0,4,vk,-,,,"MIN0,5"
15398,,44,CEREA,91 depth 0.10-0.20,DanaBunar2,Sa/Fr,7.0,0.0,0.0,7,vk,-,,,"MIN0,5"
15399,,44,FABAC,91 depth 0.10-0.20,DanaBunar2,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"MIN0,5"
15400,,44,HODIV,91 depth 0.10-0.20,DanaBunar2,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"MIN0,5"
15401,,44,INDET,91 depth 0.10-0.20,DanaBunar2,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"MIN0,5"
15402,,44,LACIS,91 depth 0.10-0.20,DanaBunar2,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"MIN0,5"
15403,,44,PAMIL,91 depth 0.10-0.20,DanaBunar2,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"MIN0,5"
15404,,44,PRUN,91 depth 0.10-0.20,DanaBunar2,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"MIN0,5"
15405,,44,TRIT,91 depth 0.10-0.20,DanaBunar2,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"MIN0,5"
15406,,44,CEREA,92 depth 0.00-0.10,DanaBunar2,Sa/Fr,10.0,0.0,0.0,10,vk,-,,,"MIN0,5"
15407,,44,CHALB,92 depth 0.00-0.10,DanaBunar2,Sa/Fr,2.0,0.0,0.0,2,vk,-,,,"MIN0,5"
15408,,44,GALI,92 depth 0.00-0.10,DanaBunar2,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"MIN0,5"
15409,,44,GASPU,92 depth 0.00-0.10,DanaBunar2,Sa/Fr,1.0,0.0,0.0,1,vk,A,,,"MIN0,5"
15410,,44,HODIV,92 depth 0.00-0.10,DanaBunar2,Sa/Fr,2.0,0.0,0.0,2,vk,-,,,"MIN0,5"
15411,,44,LABIA,92 depth 0.00-0.10,DanaBunar2,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"MIN0,5"
15412,,44,LECUL,92 depth 0.00-0.10,DanaBunar2,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"MIN0,5"
15413,,44,MALV,92 depth 0.00-0.10,DanaBunar2,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"MIN0,5"
15414,,44,SALV,92 depth 0.00-0.10,DanaBunar2,Sa/Fr,1.0,0.0,0.0,1,vk,G,,,"MIN0,5"
15415,,44,SCHO,92 depth 0.00-0.10,DanaBunar2,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"MIN0,5"
15416,,44,CEREA,93 depth 0.30-0.40,DanaBunar2,Sa/Fr,12.0,0.0,0.0,12,vk,-,,,"MIN0,5"
15417,,44,CHALB,93 depth 0.30-0.40,DanaBunar2,Sa/Fr,4.0,0.0,0.0,4,vk,-,,,"MIN0,5"
15418,,44,GALI,93 depth 0.30-0.40,DanaBunar2,Sa/Fr,2.0,0.0,0.0,2,vk,-,,,"MIN0,5"
15419,,44,HODIV,93 depth 0.30-0.40,DanaBunar2,Sa/Fr,2.0,0.0,0.0,2,vk,-,,,"MIN0,5"
15420,,44,INDET,93 depth 0.30-0.40,DanaBunar2,Sa/Fr,38.0,0.0,0.0,38,mi,-,,,"MIN0,5"
15421,,44,LACIS,93 depth 0.30-0.40,DanaBunar2,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"MIN0,5"
15422,,44,PAMIL,93 depth 0.30-0.40,DanaBunar2,Sa/Fr,17.0,0.0,0.0,17,vk,-,,,"MIN0,5"
15423,,44,POOLE,93 depth 0.30-0.40,DanaBunar2,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"MIN0,5"
15424,,44,SEGLA,93 depth 0.30-0.40,DanaBunar2,Sa/Fr,2.0,0.0,0.0,2,vk,A,,,"MIN0,5"
15425,,44,TRMOC,93 depth 0.30-0.40,DanaBunar2,Sa/Fr,6.0,0.0,0.0,6,vk,-,,,"MIN0,5"
15426,,46,CEREA,30 depth 0.60-0.70,DanaBunar2,Sa/Fr,4.0,0.0,0.0,4,vk,-,,,"MIN0,5"
15427,,46,CHALB,30 depth 0.60-0.70,DanaBunar2,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"MIN0,5"
15428,,46,FABAC,30 depth 0.60-0.70,DanaBunar2,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"MIN0,5"
15429,,46,LABIA,30 depth 0.60-0.70,DanaBunar2,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"MIN0,5"
15430,,46,PAMIL,30 depth 0.60-0.70,DanaBunar2,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"MIN0,5"
15431,,46,CEREA,31 depth 0.50-0.60,DanaBunar2,Sa/Fr,4.0,0.0,0.0,4,vk,-,,,"MIN0,5"
15432,,46,HODIV,31 depth 0.50-0.60,DanaBunar2,Sa/Fr,3.0,0.0,0.0,3,vk,-,,,"MIN0,5"
15433,,46,INDET,31 depth 0.50-0.60,DanaBunar2,Knos,1.0,0.0,0.0,1,vk,-,,,"MIN0,5"
15434,,46,PAMIL,31 depth 0.50-0.60,DanaBunar2,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"MIN0,5"
15435,,46,POLCO,31 depth 0.50-0.60,DanaBunar2,Sa/Fr,3.0,0.0,0.0,3,vk,-,,,"MIN0,5"
15436,,46,POOLE,31 depth 0.50-0.60,DanaBunar2,Sa/Fr,6.0,0.0,0.0,6,vk,-,,,"MIN0,5"
15437,,46,SETA,31 depth 0.50-0.60,DanaBunar2,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"MIN0,5"
15438,,46,SEVEV,31 depth 0.50-0.60,DanaBunar2,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"MIN0,5"
15439,,46,TRMOC,31 depth 0.50-0.60,DanaBunar2,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"MIN0,5"
15440,,46,TRMOD,31 depth 0.50-0.60,DanaBunar2,HSB,1.0,0.0,0.0,1,vk,-,,,"MIN0,5"
15441,,46,TRMOD,31 depth 0.50-0.60,DanaBunar2,Sa/Fr,5.0,0.0,0.0,5,vk,-,,,"MIN0,5"
15442,,46,CEREA,32 depth 0.60-0.70,DanaBunar2,Sa/Fr,2.0,0.0,0.0,2,vk,-,,,"MIN0,5"
15443,,46,CHALB,32 depth 0.60-0.70,DanaBunar2,Sa/Fr,4.0,0.0,0.0,4,vk,-,,,"MIN0,5"
15444,,46,HODIV,32 depth 0.60-0.70,DanaBunar2,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"MIN0,5"
15445,,46,LACIS,32 depth 0.60-0.70,DanaBunar2,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"MIN0,5"
15446,,46,RUME,32 depth 0.60-0.70,DanaBunar2,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"MIN0,5"
15447,,46,TRMOD,32 depth 0.60-0.70,DanaBunar2,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"MIN0,5"
15448,,46,CEREA,33 depth 0.30-0.40,DanaBunar2,Sa/Fr,2.0,0.0,0.0,2,vk,-,,,"MIN0,5"
15449,,46,HODIV,33 depth 0.30-0.40,DanaBunar2,Sa/Fr,2.0,0.0,0.0,2,vk,-,,,"MIN0,5"
15450,,46,POACE,33 depth 0.30-0.40,DanaBunar2,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"MIN0,5"
15451,,46,CEREA,34 depth 0.40-0.50,DanaBunar2,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"MIN0,5"
15452,,46,HODIV,34 depth 0.40-0.50,DanaBunar2,Sa/Fr,2.0,0.0,0.0,2,vk,-,,,"MIN0,5"
15453,,46,INDET,34 depth 0.40-0.50,DanaBunar2,Sa/Fr,1.0,0.0,0.0,1,mi,-,,,"MIN0,5"
15454,,46,CEREA,35 depth 0.30-0.40,DanaBunar2,Sa/Fr,3.0,0.0,0.0,3,vk,-,,,"MIN0,5"
15455,,46,CHALB,35 depth 0.30-0.40,DanaBunar2,Sa/Fr,2.0,0.0,0.0,2,vk,-,,,"MIN0,5"
15456,,46,GALI,35 depth 0.30-0.40,DanaBunar2,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"MIN0,5"
15457,,46,HODIV,35 depth 0.30-0.40,DanaBunar2,Sa/Fr,3.0,0.0,0.0,3,vk,-,,,"MIN0,5"
15458,,46,LABIA,35 depth 0.30-0.40,DanaBunar2,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"MIN0,5"
15459,,46,PAMIL,35 depth 0.30-0.40,DanaBunar2,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"MIN0,5"
15460,,46,TRIT,35 depth 0.30-0.40,DanaBunar2,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"MIN0,5"
15461,,47,CHALB,49 depth 0.10-0.20,DanaBunar2,Sa/Fr,2.0,0.0,0.0,2,vk,-,,,"MIN0,5"
15462,,47,CEREA,50 depth 0.10-0.20,DanaBunar2,Sa/Fr,2.0,0.0,0.0,2,vk,-,,,"MIN0,5"
15463,,47,LACIS,50 depth 0.10-0.20,DanaBunar2,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"MIN0,5"
15464,,55,CEREA,54 depth 1.00-1.10,DanaBunar2,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"MIN0,5"
15465,,55,GALI,54 depth 1.00-1.10,DanaBunar2,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"MIN0,5"
15466,,55,INDET,54 depth 1.00-1.10,DanaBunar2,Knos,1.0,0.0,0.0,1,vk,-,,,"MIN0,5"
15467,,55,INDET,54 depth 1.00-1.10,DanaBunar2,Sa/Fr,1.0,0.0,0.0,1,mi,-,,,"MIN0,5"
15468,,55,TRIF,54 depth 1.00-1.10,DanaBunar2,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"MIN0,5"
15469,,55,CEREA,55 depth 1.00-1.10,DanaBunar2,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"MIN0,5"
15470,,55,INDET,55 depth 1.00-1.10,DanaBunar2,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"MIN0,5"
15471,,55,LACIS,55 depth 1.00-1.10,DanaBunar2,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"MIN0,5"
15472,,55,TRMOD,55 depth 1.00-1.10,DanaBunar2,HSB,1.0,0.0,0.0,1,vk,-,,,"MIN0,5"
15473,,55,TRMOD,55 depth 1.00-1.10,DanaBunar2,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"MIN0,5"
15474,,58,CEREA,23 depth 0.10-0.20,DanaBunar2,Sa/Fr,4.0,0.0,0.0,4,vk,-,,,"MIN0,5"
15475,,58,PAMIL,23 depth 0.10-0.20,DanaBunar2,Sa/Fr,11.0,0.0,0.0,11,vk,-,,,"MIN0,5"
15476,,58,POLCO,23 depth 0.10-0.20,DanaBunar2,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"MIN0,5"
15477,,58,TRIF,23 depth 0.10-0.20,DanaBunar2,Sa/Fr,20.0,0.0,0.0,20,vk,-,,,"MIN0,5"
15478,,58,TRMOC,23 depth 0.10-0.20,DanaBunar2,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"MIN0,5"
15479,,58,TRMOD,23 depth 0.10-0.20,DanaBunar2,HSB,3.0,0.0,0.0,3,vk,-,,,"MIN0,5"
15480,,58,CEREA,24 depth 0.30-0.40,DanaBunar2,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"MIN0,5"
15481,,58,CHALB,24 depth 0.30-0.40,DanaBunar2,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"MIN0,5"
15482,,58,GALI,24 depth 0.30-0.40,DanaBunar2,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"MIN0,5"
15483,,58,TRIF,24 depth 0.30-0.40,DanaBunar2,Sa/Fr,3.0,0.0,0.0,3,vk,-,,,"MIN0,5"
15484,,58,CEREA,25 depth 0.00-0.10,DanaBunar2,Sa/Fr,8.0,0.0,0.0,8,vk,-,,,"MIN0,5"
15485,,58,CHALB,25 depth 0.00-0.10,DanaBunar2,Sa/Fr,2.0,0.0,0.0,2,vk,-,,,"MIN0,5"
15486,,58,HODIV,25 depth 0.00-0.10,DanaBunar2,Sa/Fr,2.0,0.0,0.0,2,vk,-,,,"MIN0,5"
15487,,58,PAMIL,25 depth 0.00-0.10,DanaBunar2,Sa/Fr,3.0,0.0,0.0,3,vk,-,,,"MIN0,5"
15488,,58,TRIF,25 depth 0.00-0.10,DanaBunar2,Sa/Fr,19.0,0.0,0.0,19,vk,-,,,"MIN0,5"
15489,,58,TRMOC,25 depth 0.00-0.10,DanaBunar2,HSB,1.0,0.0,0.0,1,vk,-,,,"MIN0,5"
15490,,58,TRMOC,25 depth 0.00-0.10,DanaBunar2,Sa/Fr,2.0,0.0,0.0,2,vk,-,,,"MIN0,5"
15491,,58,TRMOD,25 depth 0.00-0.10,DanaBunar2,HSB,1.0,0.0,0.0,1,vk,-,,,"MIN0,5"
15492,,58,CEREA,26 depth 0.10-0.20,DanaBunar2,Sa/Fr,4.0,0.0,0.0,4,vk,-,,,"MIN0,5"
15493,,58,FABAC,26 depth 0.10-0.20,DanaBunar2,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"MIN0,5"
15494,,58,PAMIL,26 depth 0.10-0.20,DanaBunar2,Sa/Fr,4.0,0.0,0.0,4,vk,-,,,"MIN0,5"
15495,,58,TRIF,26 depth 0.10-0.20,DanaBunar2,Sa/Fr,16.0,0.0,0.0,16,vk,-,,,"MIN0,5"
15496,,58,TRMOC,26 depth 0.10-0.20,DanaBunar2,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"MIN0,5"
15497,,58,TRMOD,26 depth 0.10-0.20,DanaBunar2,HSB,6.0,0.0,0.0,6,vk,-,,,"MIN0,5"
15498,,58,CEREA,27 depth 0.30-0.40,DanaBunar2,Sa/Fr,2.0,0.0,0.0,2,vk,-,,,"MIN0,5"
15499,,58,PAMIL,27 depth 0.30-0.40,DanaBunar2,Sa/Fr,3.0,0.0,0.0,3,vk,-,,,"MIN0,5"
15500,,58,TRIF,27 depth 0.30-0.40,DanaBunar2,Sa/Fr,8.0,0.0,0.0,8,vk,-,,,"MIN0,5"
15501,,58,TRMOC,27 depth 0.30-0.40,DanaBunar2,Sa/Fr,2.0,0.0,0.0,2,vk,-,,,"MIN0,5"
15502,,58,TRMOD,27 depth 0.30-0.40,DanaBunar2,HSB,1.0,0.0,0.0,1,vk,-,,,"MIN0,5"
15503,,58,LACIS,28 depth 0.20-0.30,DanaBunar2,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"MIN0,5"
15504,,58,PAMIL,28 depth 0.20-0.30,DanaBunar2,Sa/Fr,4.0,0.0,0.0,4,vk,-,,,"MIN0,5"
15505,,58,TRDIC,28 depth 0.20-0.30,DanaBunar2,Sa/Fr,2.0,0.0,0.0,2,vk,-,,,"MIN0,5"
15506,,58,TRIF,28 depth 0.20-0.30,DanaBunar2,Sa/Fr,38.0,0.0,0.0,38,vk,-,,,"MIN0,5"
15507,,58,TRMOC,28 depth 0.20-0.30,DanaBunar2,Sa/Fr,8.0,0.0,0.0,8,vk,-,,,"MIN0,5"
15508,,58,TRMOD,28 depth 0.20-0.30,DanaBunar2,HSB,9.0,0.0,0.0,9,vk,-,,,"MIN0,5"
15509,,58,TRMOD,28 depth 0.20-0.30,DanaBunar2,Sa/Fr,14.0,0.0,0.0,14,vk,-,,,"MIN0,5"
15510,,64,CEREA,11 depth 0.10-0.20,DanaBunar2,Sa/Fr,3.0,0.0,0.0,3,vk,-,,,"MIN0,5"
15511,,64,CHALB,11 depth 0.10-0.20,DanaBunar2,Sa/Fr,2.0,0.0,0.0,2,vk,-,,,"MIN0,5"
15512,,64,INDET,11 depth 0.10-0.20,DanaBunar2,Sa/Fr,3.0,0.0,0.0,3,mi,-,,,"MIN0,5"
15513,,64,LECUL,11 depth 0.10-0.20,DanaBunar2,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"MIN0,5"
15514,,64,BROM,12 depth 0.36-0.46,DanaBunar2,Sa/Fr,3.0,0.0,0.0,3,vk,-,,,"MIN0,5"
15515,,64,CEREA,12 depth 0.36-0.46,DanaBunar2,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"MIN0,5"
15516,,64,CHALB,12 depth 0.36-0.46,DanaBunar2,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"MIN0,5"
15517,,64,TRMOD,12 depth 0.36-0.46,DanaBunar2,HSB,2.0,0.0,0.0,2,vk,-,,,"MIN0,5"
15518,,64,CEREA,13 depth 0.26-0.36,DanaBunar2,Sa/Fr,2.0,0.0,0.0,2,vk,-,,,"MIN0,5"
15519,,64,FABAC,13 depth 0.26-0.36,DanaBunar2,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"MIN0,5"
15520,,64,HODIV,13 depth 0.26-0.36,DanaBunar2,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"MIN0,5"
15521,,64,RUME,13 depth 0.26-0.36,DanaBunar2,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"MIN0,5"
15522,,64,TRIF,13 depth 0.26-0.36,DanaBunar2,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"MIN0,5"
15523,,64,BROM,16 depth 0.48-0.58,DanaBunar2,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"MIN0,5"
15524,,64,CHALB,16 depth 0.48-0.58,DanaBunar2,Sa/Fr,2.0,0.0,0.0,2,vk,-,,,"MIN0,5"
15525,,2709_fond,CEREA,Isw 2013/32,Iswid,Sa/Fr,22.0,,,22,vk,-,,,"MIN0,5"
15526,,2709_fond,HOVUL,Isw 2013/32,Iswid,Sa/Fr,1.0,,,1,vk,-,,,"MIN0,5"
15527,,2709_fond,INDET,Isw 2013/32,Iswid,Sa/Fr,6.0,,,6,vk,-,,,"MIN0,5"
15528,,2709_fond,LACIS,Isw 2013/32,Iswid,Sa/Fr,3.0,,,3,vk,-,,,"MIN0,5"
15529,,2709_fond,LOTEM,Isw 2013/32,Iswid,Sa/Fr,4.0,,,4,vk,-,,,"MIN0,5"
15530,,2709_fond,Phami,Isw 2013/32,Iswid,Sa/Fr,2.0,,,2,vk,-,,,"MIN0,5"
15531,,2709_fond,PISAT,Isw 2013/32,Iswid,Sa/Fr,1.0,,,1,vk,-,,,"MIN0,5"
15532,,2709_fond,POACE,Isw 2013/32,Iswid,Veget,9.0,,,9,vk,-,,,"MIN0,5"
15533,,2709_fond,POLAP,Isw 2013/32,Iswid,Sa/Fr,2.0,,,2,vk,-,,,"MIN0,5"
15534,,2709_fond,TRDIC,Isw 2013/32,Iswid,Sa/Fr,1.0,,,1,vk,-,,,"MIN0,5"
15535,,2905 fond,HOVUL,Isw 2013/26,Iswid,Sa/Fr,2.0,,,2,vk,-,,,"MIN0,5"
15536,,2905 fond,INDET,Isw 2013/26,Iswid,Gr,100.0,,,100,mi,-,X,,"MIN0,5"
15537,,2905 fond,INDET,Isw 2013/26,Iswid,Sa/Fr,5.0,,,5,vk,-,,,"MIN0,5"
15538,,2905 fond,LOLI,Isw 2013/26,Iswid,Sa/Fr,3.0,,,3,vk,-,,,"MIN0,5"
